state,year,population,violent_crime,murder,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,violent_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
KENTUCKY,2016,4436974.0,10308,260.0,1641.0,1174.0,3369.0,5038,97158.0,20834.0,66438.0,232.3204959055428,5.859849528079272,36.98466567530033,26.45947440755794,75.93012715422718,113.54585354793605,2189.7356171120227,469.55425026155217,1497.3718574866564
LOUISIANA,2016,4681666.0,26502,554.0,1816.0,1328.0,5576.0,18556,154386.0,34667.0,109380.0,566.0805362877232,11.83339435149795,38.78961036519906,28.36597057543191,119.10290054865085,396.3546310223754,3297.672238899571,740.4842635079051,2336.3477873047755
MAINE,2016,1331479.0,1648,20.0,412.0,300.0,266.0,950,21912.0,4003.0,17134.0,123.77213609827868,1.502089030318916,30.94303402456967,22.53133545478374,19.977784103241582,71.3492289401485,1645.6887416174043,300.643119418331,1286.8396722742152
MARYLAND,2016,6016447.0,28400,481.0,1756.0,1266.0,10289.0,15874,137445.0,24692.0,100919.0,472.03939467928495,7.994751719744228,29.186661163972687,21.042319495210382,171.01455393856207,263.84342785700596,2284.487838087828,410.40833568383465,1677.3853405506607
MASSACHUSETTS,2016,6811779.0,25677,134.0,2128.0,1592.0,5365.0,18050,106339.0,19193.0,79088.0,376.9499861930342,1.9671806733600725,31.24000352918085,23.37128083574056,78.76062919833424,264.98217279215896,1561.1046688390802,281.7619303268647,1161.047649960458
MICHIGAN,2016,9928300.0,45572,598.0,7125.0,5114.0,7120.0,30729,189620.0,39568.0,129876.0,459.0111096562352,6.02318624537937,71.76455183666891,51.50932183757541,71.71419074766072,309.5091808265262,1909.8939395465488,398.53751397520216,1308.1393592055035
MINNESOTA,2016,5519952.0,13394,101.0,2348.0,1731.0,3728.0,7217,117756.0,18606.0,90422.0,242.6470375104711,1.829726055588889,42.5366017675516,31.358968338855124,67.53681916074633,130.7438905265843,2133.2794198210418,337.0681484186819,1638.0939544401838
MISSISSIPPI,2016,2988726.0,8383,238.0,1277.0,905.0,2397.0,4471,82732.0,23354.0,55054.0,280.48740500132834,7.96325926163857,42.727235618119565,30.280460637743307,80.2013968493599,149.5955132722103,2768.1359883776563,781.4031798164167,1842.0557789506297
MISSOURI,2016,6093000.0,31644,537.0,2554.0,1884.0,6570.0,21983,170549.0,31710.0,120544.0,519.3500738552437,8.813392417528311,41.91695388150337,30.92072870507139,107.82865583456426,360.79107172164777,2799.0973247989496,520.4332840965043,1978.4014442803216
MONTANA,2016,1042520.0,3840,36.0,578.0,414.0,266.0,2960,27976.0,3934.0,21299.0,368.3382572996201,3.453171162183939,55.44258143728658,39.7114683651153,25.515098031692435,283.9274066684572,2683.4976787016076,377.3548708897671,2043.0303495376588
NEBRASKA,2016,1907116.0,5550,49.0,994.0,738.0,946.0,3561,43163.0,6444.0,31994.0,291.0153341485258,2.5693245717617597,52.120584170024266,38.697174162452626,49.60369479360459,186.72173061313524,2263.2603365500577,337.89239878434245,1677.6116397744029
NEVADA,2016,2940058.0,19936,224.0,1733.0,1292.0,6340.0,11639,76047.0,18850.0,44017.0,678.0818609700897,7.618897314270671,58.944415382281576,43.94471129481119,215.64200434141097,395.87654393212654,2586.581625260454,641.1438141696525,1497.1473351886254
NEW HAMPSHIRE,2016,1334795.0,2637,17.0,582.0,423.0,427.0,1611,20194.0,2963.0,16360.0,197.5584265748673,1.273603811821291,43.60220108705831,31.690259552965063,31.989931038099485,120.69269063788822,1512.8914927011263,221.98165261332264,1225.6563741997834
NEW JERSEY,2016,8944469.0,21914,372.0,1453.0,1089.0,8984.0,11105,138152.0,25284.0,101540.0,245.0005696257654,4.158994793318642,16.24467589970964,12.175121854634412,100.44196027735128,124.15493865538579,1544.5522814154758,282.6774848233025,1135.2266970795024
NEW MEXICO,2016,2081015.0,14619,139.0,1526.0,1117.0,2737.0,10217,81931.0,17281.0,52907.0,702.4937350283395,6.679432872900964,73.32960118019332,53.67573035273652,131.52235808007148,490.9623428951737,3937.0691705730133,830.412082565479,2542.365143932168
NEW YORK,2016,19745289.0,74285,630.0,6260.0,4569.0,22316.0,45079,305181.0,39821.0,250968.0,376.2163217768046,3.1906344850156407,31.703764882853832,23.139696765137245,113.0193637581096,228.30255865082552,1545.5889250342195,201.67342194890134,1271.0272308498497
NORTH CAROLINA,2016,10146788.0,37769,678.0,2849.0,2086.0,9336.0,24906,277765.0,72082.0,190377.0,372.22616654649727,6.6819174698436585,28.07785084304511,20.55822985559568,92.0094122396171,245.45698599399142,2737.4672655031327,710.3922936006942,1876.2292067203925
NORTH DAKOTA,2016,757952.0,1903,15.0,342.0,256.0,181.0,1365,17402.0,3243.0,12195.0,251.0713079456219,1.97901714092713,45.12159081313856,33.77522587182302,23.880140167187367,180.09055982436882,2295.923752427594,427.8635058684455,1608.9409355737566
OHIO,2016,11614373.0,34877,654.0,5589.0,4141.0,12523.0,16111,299357.0,66883.0,212807.0,300.2917161348271,5.630953991231381,48.121409567266355,35.654098589738766,107.82329790854831,138.71605466778104,2577.4701742401417,575.864060849432,1832.2728226482825
OKLAHOMA,2016,3923561.0,17648,245.0,2039.0,1509.0,3162.0,12202,117037.0,29103.0,75779.0,449.79547915783644,6.244327538172594,51.96809734830171,38.45996022490793,80.59005581919078,310.9929984521714,2982.928008510636,741.7496503813754,1931.3832510823713
OREGON,2016,4093465.0,10830,113.0,1721.0,1261.0,2278.0,6718,121345.0,16866.0,91286.0,264.56803710304104,2.7604975247131707,42.042621593197936,30.80519804126822,55.64967576368676,164.1152422214432,2964.359045454157,412.0225774496667,2230.042274698819
PENNSYLVANIA,2016,12784227.0,40447,661.0,4433.0,3233.0,12326.0,23027,222795.0,35520.0,174228.0,316.3820542297943,5.1704338478971,34.67554197840823,25.288975234873412,96.41568473400855,180.12039366948036,1742.7334480215345,277.84237560863085,1362.8356254938215
RHODE ISLAND,2016,1056426.0,2524,29.0,442.0,328.0,540.0,1513,20058.0,3788.0,14674.0,238.91876951154177,2.7451047210121673,41.83918229956476,31.048080982482446,51.115743080916225,143.21873941004858,1898.6658791055881,358.567471834279,1389.0229888321567
SOUTH CAROLINA,2016,4961119.0,24896,366.0,2387.0,1711.0,4035.0,18108,160928.0,32976.0,114032.0,501.8222703386071,7.377367888172003,48.11414521602889,34.48818704006092,81.33245745566676,364.9982997787394,3243.7843155949295,664.6887526785791,2298.5137022514477
SOUTH DAKOTA,2016,865454.0,3621,27.0,509.0,379.0,272.0,2813,17141.0,3000.0,12639.0,418.39312083600055,3.1197498653885707,58.81306227714009,43.792044406750676,31.428591236507085,325.03171745696477,1980.5789793564995,346.6388739320634,1460.389575875783
TENNESSEE,2016,6651194.0,42097,486.0,2714.0,1991.0,7813.0,31084,189835.0,40312.0,134404.0,632.9239532029889,7.3069587204943955,40.80470363667035,29.934474922848437,117.46763062391506,467.344660221909,2854.149194866365,606.0866665443829,2020.7499585788657
TEXAS,2016,27862596.0,121042,1478.0,13367.0,9858.0,33317.0,72880,768947.0,148740.0,551151.0,434.4247032832116,5.304602629274028,47.974711329841625,35.38076638659226,119.57607970197752,261.56930962211845,2759.782326097683,533.8339614872929,1978.1035478531862
UTAH,2016,3051217.0,7407,72.0,1520.0,1116.0,1541.0,4274,90058.0,12836.0,67834.0,242.7555955541674,2.359714173066026,49.81618809806054,36.5755696825234,50.5044380652048,140.07525521783603,2951.543597194169,420.6845989649376,2223.178489107789
VERMONT,2016,624594.0,989,14.0,178.0,124.0,106.0,691,10602.0,2103.0,8217.0,158.3428595215452,2.2414560498499827,28.49851263380692,19.852896441528415,16.971024377435583,110.6318664604527,1697.4226457506795,336.6987194881795,1315.574597258379
VIRGINIA,2016,8411808.0,18302,484.0,2737.0,1965.0,4803.0,10278,156412.0,20018.0,126606.0,217.57510394911534,5.7538165397973895,32.5375947715402,23.36001962954932,57.09830752199765,122.18538511578011,1859.4337864107215,237.97499895385153,1505.0985471851
WASHINGTON,2016,7288000.0,22023,195.0,3077.0,2259.0,5651.0,13100,254653.0,49180.0,173187.0,302.18166849615807,2.6756311745334798,42.22008781558727,30.996158068057078,77.5384193194292,179.74753018660812,3494.141053787047,674.807903402854,2376.3309549945116
WEST VIRGINIA,2016,1831102.0,6557,81.0,657.0,468.0,720.0,5099,37487.0,9301.0,25677.0,358.09037399336574,4.423565699780787,35.88003289822194,25.558379598733442,39.32058399805145,278.4661913973116,2047.2371282429926,507.94548856371733,1402.2703268305097
WISCONSIN,2016,5778708.0,17679,229.0,1979.0,1458.0,4706.0,10765,111720.0,19425.0,82337.0,305.9334370243314,3.9628235238741945,34.24640940500887,25.230553265539633,81.43688866092559,186.28731543452272,1933.3041226516377,336.1478032805949,1424.8340632542777
WYOMING,2016,585501.0,1430,20.0,205.0,150.0,59.0,1146,11460.0,1771.0,8889.0,244.23527884666294,3.4158780258274537,35.0127497647314,25.619085193705903,10.076840176190988,195.7298108799131,1957.298108799131,302.47599918702105,1518.186988579012
ALABAMA,2017,4874747.0,25551,404.0,2028.0,4217.0,18902.0,144160,31477.0,99842.0,12841.0,524.1502789785808,8.287609592867076,41.60215904538225,86.50705359683282,387.7534567434987,2957.2816804646477,645.7155622640519,2048.147319235234,263.4187989653617
ALASKA,2017,739795.0,6133,62.0,863.0,951.0,4257.0,26204,4171.0,17775.0,4258.0,829.0134429132396,8.380700058800072,116.65393791523327,128.54912509546563,575.4296798437405,3542.062328077373,563.8048378266952,2402.692637825344,575.564852425334
ARIZONA,2017,7016270.0,35644,416.0,3581.0,7440.0,24207.0,204515,37627.0,147830.0,19058.0,508.0192181885817,5.929076275570923,51.03851476639297,106.03924877463382,345.01237837198397,2914.867871390354,536.2820986079498,2106.9599659078112,271.6258068745929
ARKANSAS,2017,3004279.0,16671,258.0,2053.0,1935.0,12425.0,92489,21862.0,63374.0,7253.0,554.9085154874098,8.587751004483938,68.3358636131997,64.40813253362954,413.5767683360966,3078.575591681066,727.6953971318909,2109.457876582035,241.42231796713955
CALIFORNIA,2017,39536653.0,177627,1830.0,14721.0,56622.0,104454.0,987114,176690.0,642033.0,168391.0,449.27171756294086,4.628616387937543,37.23380428788446,143.21394378021833,264.1953531069006,2496.706031236382,446.901764800374,1623.8931504900022,425.91111594600585
COLORADO,2017,5607154.0,20638,221.0,3858.0,3838.0,12721.0,151483,22813.0,106809.0,21861.0,368.06551059592795,3.9413934413073015,68.80495880797996,68.44827161872138,226.87088672791936,2701.6022745228684,406.8552424277985,1904.8700998759798,389.8769322190901
CONNECTICUT,2017,3588184.0,8180,102.0,837.0,2813.0,4428.0,63509,8890.0,47310.0,7309.0,227.97047197133705,2.8426635869286523,23.326562963326296,78.39620264735588,123.40504277372621,1769.9482523750173,247.75764007642863,1318.4942578195544,203.69635447903454
DELAWARE,2017,961939.0,4361,54.0,334.0,1082.0,2891.0,23477,3970.0,18138.0,1369.0,453.3551503785583,5.6136615731350945,34.72153639679855,112.48114485429949,300.53880755432516,2440.591347268382,412.7080823212283,1885.566548398599,142.31671654855452
FLORIDA,2017,20984400.0,85625,1057.0,7940.0,18597.0,58031.0,527220,88853.0,395453.0,42914.0,408.04121156668765,5.0370751605954895,37.8376317645489,88.62297706867959,276.54352757286364,2512.4378109452737,423.4240674024513,1884.5094451116067,204.50429843121557
GEORGIA,2017,10429379.0,37258,703.0,2718.0,10044.0,23793.0,298298,55374.0,216661.0,26263.0,357.24082900813175,6.740573911447651,26.060995577972573,96.30487107621653,228.13438844249498,2860.1702939360052,530.9424463335736,2077.4103616332286,251.81748596920295
HAWAII,2017,1427538.0,3577,39.0,567.0,1077.0,1894.0,40392,5549.0,29574.0,5269.0,250.5712632518364,2.731976311663858,39.718732531113005,75.4445766067173,132.67597780234223,2829.48685078786,388.71119367750634,2071.6786523371006,369.097004773253
IDAHO,2017,1716943.0,3888,32.0,707.0,196.0,2953.0,28079,5655.0,20278.0,2146.0,226.44898520218786,1.8637776559850852,41.177837586920475,11.415638142908646,171.99173181637363,1635.4066500751628,329.36445764361423,1181.0526033770486,124.98958905449977
ILLINOIS,2017,12802023.0,56180,997.0,5556.0,17567.0,32060.0,257497,43459.0,193157.0,20881.0,438.83689320039497,7.787831657543499,43.39939086189737,137.2205002287529,250.4291704522012,2011.377420584231,339.46978536126676,1508.8006012799697,163.1070339429948
INDIANA,2017,6666818.0,26598,397.0,2625.0,6600.0,16976.0,161132,30140.0,115591.0,15401.0,398.9609435865806,5.9548648245684825,39.37410620778908,98.99775275101256,254.63421980321047,2416.9251357994176,452.0897375629573,1733.8256421579229,231.009756078537
IOWA,2017,3145711.0,9230,104.0,1234.0,1253.0,6639.0,66855,15078.0,46198.0,5579.0,293.41538367637713,3.306088830156362,39.22801554243222,39.832012540249245,211.0492667635393,2125.274699424073,479.31930174132333,1468.6028055342656,177.3525921484841
KANSAS,2017,2913123.0,12030,160.0,1627.0,1785.0,8458.0,81593,13931.0,59816.0,7846.0,412.95887609277054,5.49238737945497,55.85071416483272,61.2744467020445,290.34132784643833,2800.8772715741834,478.21530364491986,2053.3290218092407,269.33294612002305
KENTUCKY,2017,4454189.0,10056,263.0,1661.0,2958.0,5174.0,94833,20195.0,64394.0,10244.0,225.76500458332595,5.904554117483564,37.290739122206084,66.40939573960603,116.16031560403029,2129.0744510392356,453.3934235839566,1445.695276962877,229.98575049240165
LOUISIANA,2017,4684333.0,26092,582.0,1867.0,5358.0,18285.0,157712,34265.0,112485.0,10962.0,557.0056612115321,12.424394252073881,39.85626128629198,114.38127904228841,390.3437266308778,3366.797364747553,731.4808746517381,2401.30238392531,234.01410617050496
MAINE,2017,1335907.0,1617,23.0,473.0,249.0,872.0,20133,3334.0,16006.0,793.0,121.04135991502403,1.7216767334851901,35.4066563016737,18.639022027730974,65.27400485213417,1507.0659858807537,249.56827084520106,1198.1372954853894,59.3604195501633
MARYLAND,2017,6052177.0,30273,546.0,1691.0,11200.0,16836.0,134496,23508.0,97420.0,13568.0,500.2001759036459,9.021547122630418,27.940359312029372,185.05737687447012,278.18089259451597,2222.274728581137,388.42221567545033,1609.6687192063287,224.1837936993581
MASSACHUSETTS,2017,6859819.0,24560,173.0,2197.0,4871.0,17319.0,98575,17089.0,73946.0,7540.0,358.0269391947514,2.521932429995602,32.02708409653374,71.00770443068541,252.47021823753659,1436.9912675538524,249.11736009361178,1077.9584709159237,109.91543654431699
MICHIGAN,2017,9962311.0,44826,569.0,7031.0,6488.0,30738.0,179318,35641.0,124104.0,19573.0,449.95583855994863,5.711526170985828,70.57599386327128,65.12545131345529,308.5428672122362,1799.9638838819626,357.7583554659155,1245.7350508330849,196.47047758296245
MINNESOTA,2017,5576606.0,13291,113.0,2385.0,3621.0,7172.0,122212,18787.0,93446.0,9979.0,238.33492988387562,2.026322103444281,42.767948820483284,64.93196758028091,128.60869137966714,2191.512185010022,336.88949873812135,1675.678719278357,178.9439669935441
MISSISSIPPI,2017,2984100.0,8526,245.0,1091.0,2071.0,5119.0,81581,24710.0,52240.0,4631.0,285.7142857142857,8.210180623973727,36.560436982674844,69.40115947856975,171.54250862906738,2733.8561040179616,828.0553600750645,1750.6115746791327,155.18916926376463
MISSOURI,2017,6113532.0,32420,600.0,2729.0,6351.0,22740.0,173253,30081.0,123251.0,19921.0,530.2990153646042,9.814293930251775,44.63868022609516,103.88430125171506,371.9617399565423,2833.9264438298515,492.03962619317275,2016.0359019957693,325.85091564090936
MONTANA,2017,1050493.0,3961,41.0,613.0,295.0,3012.0,27225,3615.0,21018.0,2592.0,377.0610560946146,3.9029293864880588,58.35355399797999,28.08205290277993,286.72251980736667,2591.640306027741,344.1241398086422,2000.7748742733172,246.74129194578163
NEBRASKA,2017,1920076.0,5873,43.0,1191.0,968.0,3671.0,43663,6472.0,31988.0,5203.0,305.87330918151156,2.2394946866686527,62.028794693543375,50.414671085936185,191.19034871536337,2274.0245698607764,337.06999097952377,1665.9757217943456,270.978857086907
NEVADA,2017,2998039.0,16667,274.0,1890.0,4841.0,9662.0,78322,20049.0,45461.0,12812.0,555.9300596156354,9.139307393933167,63.04120793625434,161.47221567164402,322.2773286138039,2612.4409989329693,668.737131171409,1516.3578592539989,427.3460085075611
NEW HAMPSHIRE,2017,1342795.0,2668,14.0,663.0,419.0,1572.0,18555,2574.0,15066.0,915.0,198.69004576275606,1.0426014395347019,49.37462531510767,31.20357165464572,117.06924735346794,1381.8192650404567,191.68972181159447,1121.9880920021299,68.1414512267323
NEW JERSEY,2017,9005644.0,20604,324.0,1505.0,7895.0,10880.0,140086,23891.0,104025.0,12170.0,228.78985667210472,3.597743814878758,16.71174210306337,87.66724511872776,120.81312563543484,1555.5356174416843,265.2891897570013,1155.1089516751938,135.13747600948915
NEW MEXICO,2017,2088070.0,16359,148.0,1259.0,3722.0,11230.0,82306,17917.0,52617.0,11772.0,783.4507463830236,7.087884984698789,60.294913484701176,178.25072914222224,537.8172187714014,3941.7260915582333,858.0651031814067,2519.886785404704,563.7742029721226
NEW YORK,2017,19849399.0,70799,548.0,6324.0,20108.0,43819.0,300555,35002.0,252143.0,13410.0,356.68082444209017,2.76078887829299,31.85990669037385,101.30281526407929,220.75731360934404,1514.1768272177915,176.33783269710082,1270.280273977061,67.55872054362955
NORTH CAROLINA,2017,10273419.0,37364,591.0,2715.0,9350.0,24708.0,261486,64786.0,180902.0,15798.0,363.69586405460535,5.75270997902451,26.42742401531564,91.0115707341441,240.5041593261211,2545.2675491966206,630.6177135382096,1760.8743496201216,153.77548603828967
NORTH DAKOTA,2017,755393.0,2125,10.0,399.0,183.0,1533.0,16602,2942.0,11887.0,1773.0,281.3105231316679,1.3238142265019666,52.82018763742846,24.225800344985988,202.94072092275147,2197.796378838565,389.46614543687855,1573.6179710428876,234.71226235879865
OHIO,2017,11658609.0,34683,710.0,5859.0,11605.0,16509.0,282034,58573.0,203208.0,20253.0,297.48831957568865,6.089920332691491,50.25470877357668,99.54017670547145,141.60351376394902,2419.1050579018474,502.4012727418854,1742.9866633317922,173.71712182817006
OKLAHOMA,2017,3930864.0,17934,242.0,2142.0,3000.0,12550.0,113066,28608.0,72207.0,12251.0,456.23557569022995,6.156407344543083,54.49183690913753,76.31909931251755,319.2682321240318,2876.3650942897034,727.7789310441674,1836.9244013529851,311.6617618925508
OREGON,2017,4142776.0,11674,104.0,1999.0,2432.0,7139.0,123722,17705.0,88877.0,17140.0,281.7917261276014,2.5103939966824176,48.25266922469378,58.704598076265775,172.32406482995944,2986.4515967071356,427.37043953136737,2145.3489157994545,413.7322413763139
PENNSYLVANIA,2017,12805537.0,40120,739.0,4201.0,11793.0,23387.0,211220,32057.0,166178.0,12985.0,313.30197242021165,5.770941117112074,32.80612128956404,92.09297509350837,182.63193492002716,1649.4427371534673,250.33702218032715,1297.7042665215836,101.40144845155655
RHODE ISLAND,2017,1059639.0,2460,20.0,445.0,474.0,1521.0,18561,3217.0,13861.0,1483.0,232.1545356484614,1.887435249174483,41.995434294132245,44.73221540543525,143.53945069971942,1751.634282996379,303.5939598297156,1308.0869994403754,139.95332372628792
SOUTH CAROLINA,2017,5024369.0,25432,390.0,2504.0,3870.0,18668.0,160575,31306.0,115012.0,14257.0,506.1730139645396,7.762168741985311,49.83710392290056,77.02459751662347,371.5491437830303,3195.923707036645,623.0832170169031,2289.083465008243,283.75702501149897
SOUTH DAKOTA,2017,869666.0,3771,25.0,595.0,238.0,2913.0,16317,2707.0,12227.0,1383.0,433.61474405116445,2.8746668261148534,68.4170704615335,27.366828184613404,334.9561785789027,1876.2375440686426,311.2689239317163,1405.9420513162524,159.02656882067367
TENNESSEE,2017,6715984.0,43755,527.0,2934.0,7862.0,32432.0,197488,38716.0,140248.0,18524.0,651.5054234792698,7.846951392379731,43.6868223628883,117.06400729960048,482.9076424244012,2940.5668625773974,576.4754650993808,2088.271800528411,275.8195969496056
TEXAS,2017,28304596.0,124238,1412.0,14470.0,32267.0,76089.0,725328,134066.0,523221.0,68041.0,438.9322497307504,4.988589132309113,51.12243962075982,113.99915405964458,268.8220669180369,2562.580296146958,473.6545259292873,1848.5372481557413,240.38852206192948
UTAH,2017,3101833.0,7410,73.0,1697.0,1468.0,4172.0,86238,11817.0,64892.0,9529.0,238.89100412562507,2.3534471391593295,54.709586234977834,47.326854798436926,134.50111595305097,2780.2270463948253,380.9682855266547,2092.0533117031123,307.2054491650582
VERMONT,2017,623657.0,1034,14.0,218.0,92.0,710.0,8960,1854.0,6912.0,194.0,165.7962630099558,2.24482367711739,34.95511154368507,14.751698449628561,113.84462933952477,1436.6871533551296,297.2787926696886,1108.3015183025284,31.106842382912404
VIRGINIA,2017,8470020.0,17632,453.0,2862.0,4332.0,9985.0,151855,18468.0,123215.0,10172.0,208.16952026087307,5.348275446811224,33.789766730184816,51.145097650300706,117.88638043357632,1792.8529094382302,218.03962682496618,1454.7191151850882,120.09416742817609
WASHINGTON,2017,7405743.0,22548,230.0,3255.0,5390.0,13673.0,235027,43720.0,162511.0,28796.0,304.4664120804624,3.105697834774985,43.952375879098156,72.78135360624856,184.62698476034072,3173.5775870159146,590.3526492885319,2194.391568813555,388.8333689138281
WEST VIRGINIA,2017,1815857.0,6368,85.0,795.0,524.0,4964.0,33630,7628.0,23000.0,3002.0,350.6884077325472,4.68098534190743,43.78098055078126,28.856897872464625,273.3695439673939,1852.018082921728,420.07713162435147,1266.6195631043634,165.321388193013
WISCONSIN,2017,5795483.0,18539,186.0,2139.0,4345.0,11869.0,104802,17599.0,77735.0,9468.0,319.8870568682541,3.20939600720078,36.908054082808974,74.97218092089994,204.7974258573444,1808.3393567024525,303.6675286598201,1341.303218385767,163.36860965686552
WYOMING,2017,579315.0,1376,15.0,263.0,76.0,1022.0,10604,1593.0,8232.0,779.0,237.5219008656776,2.589264907692706,45.39844471487878,13.118942198976377,176.41524904412972,1830.4376720782302,274.97993319696536,1420.988581341757,134.46915753950788
ALABAMA,2018,4887871.0,25399,383.0,1996.0,4076.0,18944.0,137700,28841.0,95747.0,13112.0,519.6331899921254,7.835722342099453,40.835774921228484,83.39008946840046,387.571603260397,2817.177458243067,590.0523970456667,1958.8692091096514,268.2558520877495
ALASKA,2018,737438.0,6526,47.0,1192.0,896.0,4391.0,24339,3979.0,16364.0,3996.0,884.9557522123894,6.373417155069308,161.64070742218328,121.50173980727871,595.439887827858,3300.4808539836567,539.5707842557612,2219.034006926684,541.8760628012118
ARIZONA,2018,7171646.0,34058,369.0,3638.0,6523.0,23528.0,191974,31532.0,141303.0,19139.0,474.8979522971435,5.145262328899112,50.72754567082647,90.95540967861493,328.069734618803,2676.847128260374,439.675912614761,1970.3008207599762,266.8703948856371
ARKANSAS,2018,3013825.0,16384,216.0,2196.0,1594.0,12378.0,87793,19193.0,61487.0,7113.0,543.6281137756838,7.1669722030973935,72.86421739815682,52.88960042470946,410.70732374972,2913.009215863562,636.8319328428161,2040.1649067215249,236.0123762992211
CALIFORNIA,2018,39557045.0,176982,1739.0,15505.0,54326.0,105412.0,941618,164632.0,621775.0,155211.0,447.4095575137122,4.396182778567003,39.1965577813004,137.3358399243422,266.4809770295026,2380.40531086182,416.18882300232485,1571.8439029002295,392.3725849592658
COLORADO,2018,5695564.0,22624,210.0,4070.0,3797.0,14547.0,152163,21371.0,109119.0,21673.0,397.2214165269673,3.6870799801389293,71.45912151983543,66.66591754565482,255.40929748133811,2671.605481037523,375.22183931213834,1915.8594302513325,380.52421147405244
CONNECTICUT,2018,3572665.0,7411,83.0,840.0,2194.0,4294.0,60055,7948.0,44724.0,7383.0,207.43618559254787,2.323195709645321,23.511860194000835,61.4107396019498,120.1903900869519,1680.9580523222862,222.46698193085552,1251.838613472016,206.6524569194145
DELAWARE,2018,967171.0,4097,48.0,338.0,866.0,2845.0,22481,3158.0,17847.0,1476.0,423.60658042890043,4.962927962066687,34.94728439955292,89.53949198228648,294.1568760849943,2324.407989900442,326.5193021709708,1845.2786528959202,152.61003483355063
FLORIDA,2018,21299325.0,81980,1107.0,8438.0,16884.0,55551.0,486017,71933.0,372919.0,41165.0,384.8948264792429,5.197347803275456,39.616278919637125,79.27011771499801,260.8110820413323,2281.842264954406,337.7243175546643,1750.8489118786629,193.2690355210787
GEORGIA,2018,10519475.0,34355,642.0,2651.0,8279.0,22783.0,270738,45369.0,200609.0,24760.0,326.5847392574249,6.102966165136568,25.20087742021346,78.70164623234525,216.57924943972964,2573.683572611751,431.2857818474782,1907.0248277599403,235.37296300433246
HAWAII,2018,1420491.0,3532,36.0,625.0,946.0,1925.0,40772,5631.0,29492.0,5649.0,248.6464187383095,2.5343349588276163,43.998870812979455,66.5966908625257,135.5165221039767,2870.2751372588773,396.4122264766197,2076.183516826224,397.6793939560335
IDAHO,2018,1754208.0,3983,35.0,791.0,200.0,2957.0,25636,4940.0,18732.0,1964.0,227.05403236104272,1.9952023933307794,45.09157408927561,11.40115653331874,168.56609934511758,1461.400244440796,281.60856637297286,1067.8323209106331,111.95935715719001
ILLINOIS,2018,12741080.0,51490,884.0,5859.0,14208.0,30539.0,246264,39080.0,187591.0,19593.0,404.12586688098656,6.938187343616083,45.98511272199845,111.51330970372997,239.689257111642,1932.834579172252,306.72439071099154,1472.3320158102767,153.77817265098406
INDIANA,2018,6691878.0,25581,438.0,2370.0,5939.0,16834.0,145838,25268.0,105242.0,15328.0,382.26937191622443,6.545247836257625,35.41606705920221,88.74937648295442,251.55868053781018,2179.328433662419,377.592060106296,1572.6825862635271,229.0537872925956
IOWA,2018,3156145.0,7893,54.0,976.0,932.0,5931.0,53385,11127.0,37571.0,4687.0,250.08356713649087,1.7109480077753083,30.923801029420385,29.52969524530717,187.919122853988,1691.4622110200894,352.55034226881213,1190.4079185208539,148.50395023042353
KANSAS,2018,2911505.0,12782,113.0,1567.0,1543.0,9559.0,76686,12537.0,56305.0,7844.0,439.0169345407272,3.8811542484041754,53.82096201105614,52.996646064492424,328.3181722167745,2633.895528257722,430.6020425862225,1933.8795571362577,269.41392853524206
KENTUCKY,2018,4468402.0,9467,244.0,1707.0,2457.0,5059.0,87695,17190.0,60244.0,10261.0,211.8654498856638,5.460565096873558,38.20157631296379,54.986100176304646,113.21720829952184,1962.5584269275682,384.70128694777236,1348.2224741641419,229.634665815654
LOUISIANA,2018,4659978.0,25049,530.0,2085.0,4568.0,17866.0,152661,31132.0,109993.0,11536.0,537.5347265587949,11.37344425231192,44.74270050201954,98.026213857662,383.39236794680147,3276.00259057017,668.0718235150466,2360.3759502727266,247.55481678239684
MAINE,2018,1338404.0,1501,24.0,446.0,228.0,803.0,18173,2713.0,14683.0,777.0,112.14849925732439,1.7931805344275717,33.32327159811238,17.03521507706193,59.99683204772251,1357.8112438396777,202.7041162459168,1097.0529077916683,58.054219802092646
MARYLAND,2018,6042718.0,28320,490.0,1979.0,9716.0,16135.0,122864,18892.0,91835.0,12137.0,468.66327371226,8.108933761264385,32.75016308886167,160.78857229478524,267.01560456734865,2033.2572196816068,312.6407686077689,1519.7631264606423,200.85332461319558
MASSACHUSETTS,2018,6902149.0,23337,136.0,2410.0,4143.0,16648.0,87196,13862.0,66728.0,6606.0,338.1120865400037,1.9704008128482882,34.916661462973344,60.02478358551808,241.200240678664,1263.3166858611717,200.83600049781597,966.7713635275043,95.70932183585141
MICHIGAN,2018,9995915.0,44918,551.0,7690.0,5656.0,31021.0,165280,31651.0,116178.0,17451.0,449.36356501630917,5.512251754841853,76.93142648772023,56.58311420215158,310.3367725715955,1653.4754447191679,316.6393471733203,1162.2547810780704,174.5813164677771
MINNESOTA,2018,5611179.0,12369,106.0,2462.0,2944.0,6857.0,111874,16185.0,85561.0,10128.0,220.4349567176524,1.8890860548202082,43.87669685818257,52.466691937648044,122.20248186700157,1993.7699367637354,288.44205469117986,1524.8310560044513,180.4968260681044
